filepath,label,label_str,filename,height,width,format,mode
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00237.jpg,1,face,face00237,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00238.jpg,1,face,face00238,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00239.jpg,1,face,face00239,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00240.jpg,1,face,face00240,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00241.jpg,1,face,face00241,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00242.jpg,1,face,face00242,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00243.jpg,1,face,face00243,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00244.jpg,1,face,face00244,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00245.jpg,1,face,face00245,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00246.jpg,1,face,face00246,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00247.jpg,1,face,face00247,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00248.jpg,1,face,face00248,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00249.jpg,1,face,face00249,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00250.jpg,1,face,face00250,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00251.jpg,1,face,face00251,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00252.jpg,1,face,face00252,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00253.jpg,1,face,face00253,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00254.jpg,1,face,face00254,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00255.jpg,1,face,face00255,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00256.jpg,1,face,face00256,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00257.jpg,1,face,face00257,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00258.jpg,1,face,face00258,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00259.jpg,1,face,face00259,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00260.jpg,1,face,face00260,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00261.jpg,1,face,face00261,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00262.jpg,1,face,face00262,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00263.jpg,1,face,face00263,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00264.jpg,1,face,face00264,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00265.jpg,1,face,face00265,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00266.jpg,1,face,face00266,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00267.jpg,1,face,face00267,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00268.jpg,1,face,face00268,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00269.jpg,1,face,face00269,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00270.jpg,1,face,face00270,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00271.jpg,1,face,face00271,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00272.jpg,1,face,face00272,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00273.jpg,1,face,face00273,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00274.jpg,1,face,face00274,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00275.jpg,1,face,face00275,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00276.jpg,1,face,face00276,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00277.jpg,1,face,face00277,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00278.jpg,1,face,face00278,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00279.jpg,1,face,face00279,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00280.jpg,1,face,face00280,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00281.jpg,1,face,face00281,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00282.jpg,1,face,face00282,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00283.jpg,1,face,face00283,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00284.jpg,1,face,face00284,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00285.jpg,1,face,face00285,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00286.jpg,1,face,face00286,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00287.jpg,1,face,face00287,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00288.jpg,1,face,face00288,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00289.jpg,1,face,face00289,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00290.jpg,1,face,face00290,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00291.jpg,1,face,face00291,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00292.jpg,1,face,face00292,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00293.jpg,1,face,face00293,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00294.jpg,1,face,face00294,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00295.jpg,1,face,face00295,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00296.jpg,1,face,face00296,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00297.jpg,1,face,face00297,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00298.jpg,1,face,face00298,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00299.jpg,1,face,face00299,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00300.jpg,1,face,face00300,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00301.jpg,1,face,face00301,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00302.jpg,1,face,face00302,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00303.jpg,1,face,face00303,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00304.jpg,1,face,face00304,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00305.jpg,1,face,face00305,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00306.jpg,1,face,face00306,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00307.jpg,1,face,face00307,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00308.jpg,1,face,face00308,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00309.jpg,1,face,face00309,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00310.jpg,1,face,face00310,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00311.jpg,1,face,face00311,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00312.jpg,1,face,face00312,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00313.jpg,1,face,face00313,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00314.jpg,1,face,face00314,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00315.jpg,1,face,face00315,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00316.jpg,1,face,face00316,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00317.jpg,1,face,face00317,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00318.jpg,1,face,face00318,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00319.jpg,1,face,face00319,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00320.jpg,1,face,face00320,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00321.jpg,1,face,face00321,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00322.jpg,1,face,face00322,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00323.jpg,1,face,face00323,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00324.jpg,1,face,face00324,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00325.jpg,1,face,face00325,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00326.jpg,1,face,face00326,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00327.jpg,1,face,face00327,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00328.jpg,1,face,face00328,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00329.jpg,1,face,face00329,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00330.jpg,1,face,face00330,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00331.jpg,1,face,face00331,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00332.jpg,1,face,face00332,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00333.jpg,1,face,face00333,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00334.jpg,1,face,face00334,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00335.jpg,1,face,face00335,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00336.jpg,1,face,face00336,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00337.jpg,1,face,face00337,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00338.jpg,1,face,face00338,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00339.jpg,1,face,face00339,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00340.jpg,1,face,face00340,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00341.jpg,1,face,face00341,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00342.jpg,1,face,face00342,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00343.jpg,1,face,face00343,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00344.jpg,1,face,face00344,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00345.jpg,1,face,face00345,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00346.jpg,1,face,face00346,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00347.jpg,1,face,face00347,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00348.jpg,1,face,face00348,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00349.jpg,1,face,face00349,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00350.jpg,1,face,face00350,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00351.jpg,1,face,face00351,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00352.jpg,1,face,face00352,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00353.jpg,1,face,face00353,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00354.jpg,1,face,face00354,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00355.jpg,1,face,face00355,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00356.jpg,1,face,face00356,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00357.jpg,1,face,face00357,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00358.jpg,1,face,face00358,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00359.jpg,1,face,face00359,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00360.jpg,1,face,face00360,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00361.jpg,1,face,face00361,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00362.jpg,1,face,face00362,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00363.jpg,1,face,face00363,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00364.jpg,1,face,face00364,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00365.jpg,1,face,face00365,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00366.jpg,1,face,face00366,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00367.jpg,1,face,face00367,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00368.jpg,1,face,face00368,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00369.jpg,1,face,face00369,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00370.jpg,1,face,face00370,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00371.jpg,1,face,face00371,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00372.jpg,1,face,face00372,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00373.jpg,1,face,face00373,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00374.jpg,1,face,face00374,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00375.jpg,1,face,face00375,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00376.jpg,1,face,face00376,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00377.jpg,1,face,face00377,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00378.jpg,1,face,face00378,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00379.jpg,1,face,face00379,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00380.jpg,1,face,face00380,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00381.jpg,1,face,face00381,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00382.jpg,1,face,face00382,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00383.jpg,1,face,face00383,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00384.jpg,1,face,face00384,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00385.jpg,1,face,face00385,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00386.jpg,1,face,face00386,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00387.jpg,1,face,face00387,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00388.jpg,1,face,face00388,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00389.jpg,1,face,face00389,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00390.jpg,1,face,face00390,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00391.jpg,1,face,face00391,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00392.jpg,1,face,face00392,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00393.jpg,1,face,face00393,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00394.jpg,1,face,face00394,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00395.jpg,1,face,face00395,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00396.jpg,1,face,face00396,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00397.jpg,1,face,face00397,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00398.jpg,1,face,face00398,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00399.jpg,1,face,face00399,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00400.jpg,1,face,face00400,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00401.jpg,1,face,face00401,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00402.jpg,1,face,face00402,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00403.jpg,1,face,face00403,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00404.jpg,1,face,face00404,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00405.jpg,1,face,face00405,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00406.jpg,1,face,face00406,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00407.jpg,1,face,face00407,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00408.jpg,1,face,face00408,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00409.jpg,1,face,face00409,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00410.jpg,1,face,face00410,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00411.jpg,1,face,face00411,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00412.jpg,1,face,face00412,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00413.jpg,1,face,face00413,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00414.jpg,1,face,face00414,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00415.jpg,1,face,face00415,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00416.jpg,1,face,face00416,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00417.jpg,1,face,face00417,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00418.jpg,1,face,face00418,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00419.jpg,1,face,face00419,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00420.jpg,1,face,face00420,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00421.jpg,1,face,face00421,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00422.jpg,1,face,face00422,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00423.jpg,1,face,face00423,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00424.jpg,1,face,face00424,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00425.jpg,1,face,face00425,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00426.jpg,1,face,face00426,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00427.jpg,1,face,face00427,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00428.jpg,1,face,face00428,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00429.jpg,1,face,face00429,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00430.jpg,1,face,face00430,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00431.jpg,1,face,face00431,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00432.jpg,1,face,face00432,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00433.jpg,1,face,face00433,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00434.jpg,1,face,face00434,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00435.jpg,1,face,face00435,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00436.jpg,1,face,face00436,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00437.jpg,1,face,face00437,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00438.jpg,1,face,face00438,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00439.jpg,1,face,face00439,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00440.jpg,1,face,face00440,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00441.jpg,1,face,face00441,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00442.jpg,1,face,face00442,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00443.jpg,1,face,face00443,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00444.jpg,1,face,face00444,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00445.jpg,1,face,face00445,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00446.jpg,1,face,face00446,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00447.jpg,1,face,face00447,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00448.jpg,1,face,face00448,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00449.jpg,1,face,face00449,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00450.jpg,1,face,face00450,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00451.jpg,1,face,face00451,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00452.jpg,1,face,face00452,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00453.jpg,1,face,face00453,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00454.jpg,1,face,face00454,19,19,JPEG,RGB
