filename,filepath,label,height,width,format,mode
face00245,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00245.jpg,face,19,19,JPEG,RGB
face00246,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00246.jpg,face,19,19,JPEG,RGB
face00247,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00247.jpg,face,19,19,JPEG,RGB
face00248,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00248.jpg,face,19,19,JPEG,RGB
face00249,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00249.jpg,face,19,19,JPEG,RGB
face00250,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00250.jpg,face,19,19,JPEG,RGB
face00251,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00251.jpg,face,19,19,JPEG,RGB
face00252,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00252.jpg,face,19,19,JPEG,RGB
face00253,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00253.jpg,face,19,19,JPEG,RGB
face00254,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00254.jpg,face,19,19,JPEG,RGB
face00255,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00255.jpg,face,19,19,JPEG,RGB
face00256,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00256.jpg,face,19,19,JPEG,RGB
face00257,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00257.jpg,face,19,19,JPEG,RGB
face00258,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00258.jpg,face,19,19,JPEG,RGB
face00259,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00259.jpg,face,19,19,JPEG,RGB
face00260,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00260.jpg,face,19,19,JPEG,RGB
face00261,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00261.jpg,face,19,19,JPEG,RGB
face00262,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00262.jpg,face,19,19,JPEG,RGB
face00263,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00263.jpg,face,19,19,JPEG,RGB
face00264,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00264.jpg,face,19,19,JPEG,RGB
face00265,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00265.jpg,face,19,19,JPEG,RGB
face00266,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00266.jpg,face,19,19,JPEG,RGB
face00267,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00267.jpg,face,19,19,JPEG,RGB
face00268,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00268.jpg,face,19,19,JPEG,RGB
face00269,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00269.jpg,face,19,19,JPEG,RGB
face00270,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00270.jpg,face,19,19,JPEG,RGB
face00271,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00271.jpg,face,19,19,JPEG,RGB
face00272,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00272.jpg,face,19,19,JPEG,RGB
face00273,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00273.jpg,face,19,19,JPEG,RGB
face00274,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00274.jpg,face,19,19,JPEG,RGB
face00275,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00275.jpg,face,19,19,JPEG,RGB
face00276,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00276.jpg,face,19,19,JPEG,RGB
face00277,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00277.jpg,face,19,19,JPEG,RGB
face00278,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00278.jpg,face,19,19,JPEG,RGB
face00279,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00279.jpg,face,19,19,JPEG,RGB
face00280,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00280.jpg,face,19,19,JPEG,RGB
face00281,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00281.jpg,face,19,19,JPEG,RGB
face00282,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00282.jpg,face,19,19,JPEG,RGB
face00283,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00283.jpg,face,19,19,JPEG,RGB
face00284,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00284.jpg,face,19,19,JPEG,RGB
face00285,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00285.jpg,face,19,19,JPEG,RGB
face00286,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00286.jpg,face,19,19,JPEG,RGB
face00287,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00287.jpg,face,19,19,JPEG,RGB
face00288,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00288.jpg,face,19,19,JPEG,RGB
face00289,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00289.jpg,face,19,19,JPEG,RGB
face00290,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00290.jpg,face,19,19,JPEG,RGB
face00291,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00291.jpg,face,19,19,JPEG,RGB
face00292,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00292.jpg,face,19,19,JPEG,RGB
face00293,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00293.jpg,face,19,19,JPEG,RGB
face00294,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00294.jpg,face,19,19,JPEG,RGB
face00295,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00295.jpg,face,19,19,JPEG,RGB
face00296,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00296.jpg,face,19,19,JPEG,RGB
face00297,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00297.jpg,face,19,19,JPEG,RGB
face00298,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00298.jpg,face,19,19,JPEG,RGB
face00299,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00299.jpg,face,19,19,JPEG,RGB
face00300,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00300.jpg,face,19,19,JPEG,RGB
face00301,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00301.jpg,face,19,19,JPEG,RGB
face00302,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00302.jpg,face,19,19,JPEG,RGB
face00303,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00303.jpg,face,19,19,JPEG,RGB
face00304,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00304.jpg,face,19,19,JPEG,RGB
face00305,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00305.jpg,face,19,19,JPEG,RGB
face00306,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00306.jpg,face,19,19,JPEG,RGB
face00307,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00307.jpg,face,19,19,JPEG,RGB
face00308,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00308.jpg,face,19,19,JPEG,RGB
face00309,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00309.jpg,face,19,19,JPEG,RGB
face00310,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00310.jpg,face,19,19,JPEG,RGB
face00311,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00311.jpg,face,19,19,JPEG,RGB
face00312,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00312.jpg,face,19,19,JPEG,RGB
face00313,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00313.jpg,face,19,19,JPEG,RGB
face00314,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00314.jpg,face,19,19,JPEG,RGB
face00315,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00315.jpg,face,19,19,JPEG,RGB
face00316,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00316.jpg,face,19,19,JPEG,RGB
face00317,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00317.jpg,face,19,19,JPEG,RGB
face00318,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00318.jpg,face,19,19,JPEG,RGB
face00319,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00319.jpg,face,19,19,JPEG,RGB
face00320,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00320.jpg,face,19,19,JPEG,RGB
face00321,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00321.jpg,face,19,19,JPEG,RGB
face00322,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00322.jpg,face,19,19,JPEG,RGB
face00323,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00323.jpg,face,19,19,JPEG,RGB
face00324,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00324.jpg,face,19,19,JPEG,RGB
face00325,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00325.jpg,face,19,19,JPEG,RGB
face00326,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00326.jpg,face,19,19,JPEG,RGB
face00327,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00327.jpg,face,19,19,JPEG,RGB
face00328,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00328.jpg,face,19,19,JPEG,RGB
face00329,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00329.jpg,face,19,19,JPEG,RGB
face00330,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00330.jpg,face,19,19,JPEG,RGB
face00331,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00331.jpg,face,19,19,JPEG,RGB
face00332,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00332.jpg,face,19,19,JPEG,RGB
face00333,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00333.jpg,face,19,19,JPEG,RGB
face00334,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00334.jpg,face,19,19,JPEG,RGB
face00335,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00335.jpg,face,19,19,JPEG,RGB
face00336,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00336.jpg,face,19,19,JPEG,RGB
face00337,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00337.jpg,face,19,19,JPEG,RGB
face00338,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00338.jpg,face,19,19,JPEG,RGB
face00339,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00339.jpg,face,19,19,JPEG,RGB
face00340,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00340.jpg,face,19,19,JPEG,RGB
face00341,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00341.jpg,face,19,19,JPEG,RGB
face00342,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00342.jpg,face,19,19,JPEG,RGB
face00343,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00343.jpg,face,19,19,JPEG,RGB
face00344,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00344.jpg,face,19,19,JPEG,RGB
face00345,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00345.jpg,face,19,19,JPEG,RGB
face00346,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00346.jpg,face,19,19,JPEG,RGB
face00347,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00347.jpg,face,19,19,JPEG,RGB
face00348,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00348.jpg,face,19,19,JPEG,RGB
face00349,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00349.jpg,face,19,19,JPEG,RGB
face00350,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00350.jpg,face,19,19,JPEG,RGB
face00351,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00351.jpg,face,19,19,JPEG,RGB
face00352,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00352.jpg,face,19,19,JPEG,RGB
face00353,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00353.jpg,face,19,19,JPEG,RGB
face00354,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00354.jpg,face,19,19,JPEG,RGB
face00355,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00355.jpg,face,19,19,JPEG,RGB
face00356,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00356.jpg,face,19,19,JPEG,RGB
face00357,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00357.jpg,face,19,19,JPEG,RGB
face00358,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00358.jpg,face,19,19,JPEG,RGB
face00359,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00359.jpg,face,19,19,JPEG,RGB
face00360,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00360.jpg,face,19,19,JPEG,RGB
face00361,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00361.jpg,face,19,19,JPEG,RGB
face00362,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00362.jpg,face,19,19,JPEG,RGB
face00363,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00363.jpg,face,19,19,JPEG,RGB
face00364,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00364.jpg,face,19,19,JPEG,RGB
face00365,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00365.jpg,face,19,19,JPEG,RGB
face00366,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00366.jpg,face,19,19,JPEG,RGB
face00367,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00367.jpg,face,19,19,JPEG,RGB
face00368,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00368.jpg,face,19,19,JPEG,RGB
face00369,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00369.jpg,face,19,19,JPEG,RGB
face00370,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00370.jpg,face,19,19,JPEG,RGB
face00371,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00371.jpg,face,19,19,JPEG,RGB
face00372,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00372.jpg,face,19,19,JPEG,RGB
face00373,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00373.jpg,face,19,19,JPEG,RGB
face00374,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00374.jpg,face,19,19,JPEG,RGB
face00375,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00375.jpg,face,19,19,JPEG,RGB
face00376,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00376.jpg,face,19,19,JPEG,RGB
face00377,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00377.jpg,face,19,19,JPEG,RGB
face00378,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00378.jpg,face,19,19,JPEG,RGB
face00379,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00379.jpg,face,19,19,JPEG,RGB
face00380,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00380.jpg,face,19,19,JPEG,RGB
face00381,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00381.jpg,face,19,19,JPEG,RGB
face00382,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00382.jpg,face,19,19,JPEG,RGB
face00383,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00383.jpg,face,19,19,JPEG,RGB
face00384,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00384.jpg,face,19,19,JPEG,RGB
face00385,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00385.jpg,face,19,19,JPEG,RGB
face00386,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00386.jpg,face,19,19,JPEG,RGB
face00387,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00387.jpg,face,19,19,JPEG,RGB
face00388,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00388.jpg,face,19,19,JPEG,RGB
face00389,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00389.jpg,face,19,19,JPEG,RGB
face00390,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00390.jpg,face,19,19,JPEG,RGB
face00391,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00391.jpg,face,19,19,JPEG,RGB
face00392,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00392.jpg,face,19,19,JPEG,RGB
face00393,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00393.jpg,face,19,19,JPEG,RGB
face00394,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00394.jpg,face,19,19,JPEG,RGB
face00395,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00395.jpg,face,19,19,JPEG,RGB
face00396,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00396.jpg,face,19,19,JPEG,RGB
face00397,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00397.jpg,face,19,19,JPEG,RGB
face00398,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00398.jpg,face,19,19,JPEG,RGB
face00399,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00399.jpg,face,19,19,JPEG,RGB
face00400,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00400.jpg,face,19,19,JPEG,RGB
face00401,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00401.jpg,face,19,19,JPEG,RGB
face00402,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00402.jpg,face,19,19,JPEG,RGB
face00403,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00403.jpg,face,19,19,JPEG,RGB
face00404,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00404.jpg,face,19,19,JPEG,RGB
face00405,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00405.jpg,face,19,19,JPEG,RGB
face00406,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00406.jpg,face,19,19,JPEG,RGB
face00407,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00407.jpg,face,19,19,JPEG,RGB
face00408,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00408.jpg,face,19,19,JPEG,RGB
face00409,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00409.jpg,face,19,19,JPEG,RGB
face00410,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00410.jpg,face,19,19,JPEG,RGB
face00411,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00411.jpg,face,19,19,JPEG,RGB
face00412,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00412.jpg,face,19,19,JPEG,RGB
face00413,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00413.jpg,face,19,19,JPEG,RGB
face00414,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00414.jpg,face,19,19,JPEG,RGB
face00415,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00415.jpg,face,19,19,JPEG,RGB
face00416,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00416.jpg,face,19,19,JPEG,RGB
face00417,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00417.jpg,face,19,19,JPEG,RGB
face00418,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00418.jpg,face,19,19,JPEG,RGB
face00419,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00419.jpg,face,19,19,JPEG,RGB
face00420,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00420.jpg,face,19,19,JPEG,RGB
face00421,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00421.jpg,face,19,19,JPEG,RGB
face00422,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00422.jpg,face,19,19,JPEG,RGB
face00423,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00423.jpg,face,19,19,JPEG,RGB
face00424,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00424.jpg,face,19,19,JPEG,RGB
face00425,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00425.jpg,face,19,19,JPEG,RGB
face00426,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00426.jpg,face,19,19,JPEG,RGB
face00427,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00427.jpg,face,19,19,JPEG,RGB
face00428,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00428.jpg,face,19,19,JPEG,RGB
face00429,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00429.jpg,face,19,19,JPEG,RGB
face00430,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00430.jpg,face,19,19,JPEG,RGB
face00431,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00431.jpg,face,19,19,JPEG,RGB
face00432,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00432.jpg,face,19,19,JPEG,RGB
face00433,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00433.jpg,face,19,19,JPEG,RGB
face00434,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00434.jpg,face,19,19,JPEG,RGB
face00435,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00435.jpg,face,19,19,JPEG,RGB
face00436,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00436.jpg,face,19,19,JPEG,RGB
face00437,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00437.jpg,face,19,19,JPEG,RGB
face00438,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00438.jpg,face,19,19,JPEG,RGB
face00439,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00439.jpg,face,19,19,JPEG,RGB
face00440,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00440.jpg,face,19,19,JPEG,RGB
face00441,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00441.jpg,face,19,19,JPEG,RGB
face00442,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00442.jpg,face,19,19,JPEG,RGB
face00443,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00443.jpg,face,19,19,JPEG,RGB
face00444,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00444.jpg,face,19,19,JPEG,RGB
face00445,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00445.jpg,face,19,19,JPEG,RGB
face00446,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00446.jpg,face,19,19,JPEG,RGB
face00447,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00447.jpg,face,19,19,JPEG,RGB
face00448,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00448.jpg,face,19,19,JPEG,RGB
face00449,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00449.jpg,face,19,19,JPEG,RGB
face00450,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00450.jpg,face,19,19,JPEG,RGB
face00451,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00451.jpg,face,19,19,JPEG,RGB
face00452,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00452.jpg,face,19,19,JPEG,RGB
face00453,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00453.jpg,face,19,19,JPEG,RGB
face00454,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00454.jpg,face,19,19,JPEG,RGB
face00455,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00455.jpg,face,19,19,JPEG,RGB
face00456,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00456.jpg,face,19,19,JPEG,RGB
face00457,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00457.jpg,face,19,19,JPEG,RGB
face00458,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00458.jpg,face,19,19,JPEG,RGB
face00459,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00459.jpg,face,19,19,JPEG,RGB
face00460,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00460.jpg,face,19,19,JPEG,RGB
face00461,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00461.jpg,face,19,19,JPEG,RGB
face00462,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00462.jpg,face,19,19,JPEG,RGB
face00463,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00463.jpg,face,19,19,JPEG,RGB
face00464,C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face00464.jpg,face,19,19,JPEG,RGB
